0.0,0.0,0.0
4.441584587097168,-0.26580142974853516,-0.0070580854814148684
7.950819492340088,-0.3231658935546875,0.19614521009939365
9.328450202941895,0.0092315673828125,0.9287461777922839
9.78805160522461,1.5541741847991943,1.5450253297114793
9.810477256774902,3.8882017135620117,1.5815937916109908
9.889029502868652,6.9055070877075195,1.7251777993793997
9.412735939025879,8.376840591430664,2.354334645412962
7.886407375335693,8.582624435424805,3.1378985200964813
5.07615327835083,8.599907875061035,3.082936927031534
1.837638020515442,8.580815315246582,3.12697205217066
-1.243506908416748,8.6904296875,3.124095881957396
-3.9731907844543457,8.597450256347656,3.1226367482168755
-6.624187469482422,8.568825721740723,3.1206546705089706
-9.22876262664795,8.651834487915039,-3.1307952592061348
-12.023314476013184,8.685163497924805,-2.7699580078646386
-13.337103843688965,8.32170295715332,-2.0331248007933564
-13.779802322387695,6.681685924530029,-1.5870193629823242
-13.564970970153809,4.429600715637207,-1.5815782719697868
-13.587224960327148,2.0796990394592285,-1.595072378235572
-13.571455955505371,0.6192693710327148,-0.8989588004331373
-12.434957504272461,-0.24164390563964844,-0.021106600548349584
-10.133708000183105,-0.16916656494140625,0.010797506656453485
-7.928560733795166,-0.01834726333618164,-0.0190444156607408
-5.704282283782959,-0.16896677017211914,0.010797522361421183
-3.402346134185791,-0.1599864959716797,0.02184668794603982
